[2025-10-16 20:02:57] IP: 40.88.21.235 | UserAgent: DuckDuckBot/1.1; (+http://duckduckgo.com/duckduckbot.html) | Referer: https://angry-ip-scanner.com/ | Page: white
[2025-10-16 20:13:54] IP: 2603:3007:7ed:8000:619b:94a5:3f2c:ab5 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0 | Referer: https://www.bing.com/ | Page: black
[2025-10-16 20:53:27] IP: 72.152.84.85 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 | Referer: None | Page: white
[2025-10-16 20:54:41] IP: 103.118.32.94 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0 | Referer: https://www.bing.com/ | Page: black
[2025-10-16 21:11:46] IP: 172.182.204.54 | UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.71 Safari/537.36 | Referer: None | Page: white
[2025-10-16 21:39:46] IP: 98.159.37.240 | UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0 | Referer: None | Page: white
[2025-10-16 21:39:47] IP: 98.159.37.232 | UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0 | Referer: None | Page: white
[2025-10-16 21:41:29] IP: 2600:1700:27f0:3f80:75bf:e007:3581:971a | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0 | Referer: https://www.bing.com/ | Page: black
[2025-10-16 21:41:46] IP: 65.109.119.109 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0 | Referer: None | Page: white
[2025-10-16 21:42:05] IP: 38.18.1.22 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.35/36 Safari/537.36 | Referer: None | Page: white
[2025-10-16 21:42:07] IP: 38.18.1.22 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.35/36 Safari/537.36 | Referer: None | Page: white
[2025-10-16 21:42:32] IP: 45.91.92.9 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 | Referer: https://duckduckgo.com/ | Page: black
[2025-10-16 21:53:03] IP: 40.88.21.235 | UserAgent: DuckDuckBot/1.1; (+http://duckduckgo.com/duckduckbot.html) | Referer: https://angry-ip-scanner.com/ | Page: white
[2025-10-16 22:19:53] IP: 45.91.92.9 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 | Referer: https://duckduckgo.com/ | Page: black
[2025-10-16 22:20:18] IP: 138.246.253.24 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 | Referer: None | Page: white
[2025-10-16 22:36:58] IP: 15.204.64.12 | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0 | Referer: https://www.bing.com/ | Page: black
